revenue_id,origination_id,partner_id,recognition_period,revenue_recognized_usd,cumulative_revenue_recognized_usd,recognition_method
REV-0000845,ORG-200264,PTR-002,2022-11,6039.1,6039.1,straight_line_fee_recognition
REV-0000846,ORG-200264,PTR-002,2022-12,6039.1,12078.2,straight_line_fee_recognition
REV-0000847,ORG-200265,PTR-001,2025-11,1576.25,1576.25,straight_line_fee_recognition
REV-0000848,ORG-200265,PTR-001,2025-12,1576.25,3152.5,straight_line_fee_recognition
REV-0000849,ORG-200265,PTR-001,2026-01,1576.25,4728.75,straight_line_fee_recognition
REV-0000850,ORG-200265,PTR-001,2026-02,1576.25,6305.0,straight_line_fee_recognition
REV-0000851,ORG-200265,PTR-001,2026-03,1576.25,7881.25,straight_line_fee_recognition
REV-0000852,ORG-200266,PTR-002,2022-10,163.04,163.04,straight_line_fee_recognition
REV-0000853,ORG-200266,PTR-002,2022-10,163.04,326.08,straight_line_fee_recognition
REV-0000854,ORG-200266,PTR-002,2022-11,163.04,489.12,straight_line_fee_recognition
REV-0000855,ORG-200266,PTR-002,2022-12,163.04,652.16,straight_line_fee_recognition
REV-0000856,ORG-200267,PTR-002,2023-01,1171.39,1171.39,straight_line_fee_recognition
REV-0000857,ORG-200267,PTR-002,2023-02,1171.39,2342.78,straight_line_fee_recognition
REV-0000858,ORG-200268,PTR-002,2022-06,1014.38,1014.38,straight_line_fee_recognition
REV-0000859,ORG-200268,PTR-002,2022-07,1014.38,2028.76,straight_line_fee_recognition
REV-0000860,ORG-200268,PTR-002,2022-08,1014.38,3043.14,straight_line_fee_recognition
REV-0000861,ORG-200268,PTR-002,2022-09,1014.38,4057.52,straight_line_fee_recognition
REV-0000862,ORG-200268,PTR-002,2022-10,1014.38,5071.9,straight_line_fee_recognition
REV-0000863,ORG-200269,PTR-003,2025-05,1977.54,1977.54,straight_line_fee_recognition
REV-0000864,ORG-200269,PTR-003,2025-06,1977.54,3955.08,straight_line_fee_recognition
REV-0000865,ORG-200269,PTR-003,2025-07,1977.54,5932.62,straight_line_fee_recognition
REV-0000866,ORG-200269,PTR-003,2025-08,1977.54,7910.16,straight_line_fee_recognition
REV-0000867,ORG-200270,PTR-004,2025-01,3304.31,3304.31,straight_line_fee_recognition
REV-0000868,ORG-200270,PTR-004,2025-03,3304.31,6608.62,straight_line_fee_recognition
REV-0000869,ORG-200270,PTR-004,2025-03,3304.31,9912.93,straight_line_fee_recognition
REV-0000870,ORG-200271,PTR-005,2024-05,5143.99,5143.99,straight_line_fee_recognition
REV-0000871,ORG-200271,PTR-005,2024-06,5143.99,10287.98,straight_line_fee_recognition
REV-0000872,ORG-200272,PTR-001,2024-08,227.21,227.21,straight_line_fee_recognition
REV-0000873,ORG-200272,PTR-001,2024-09,227.21,454.42,straight_line_fee_recognition
REV-0000874,ORG-200273,PTR-004,2024-12,3272.16,3272.16,straight_line_fee_recognition
REV-0000875,ORG-200273,PTR-004,2025-01,3272.16,6544.32,straight_line_fee_recognition
REV-0000876,ORG-200274,PTR-001,2025-05,544.16,544.16,straight_line_fee_recognition
REV-0000877,ORG-200274,PTR-001,2025-06,544.16,1088.32,straight_line_fee_recognition
REV-0000878,ORG-200275,PTR-005,2026-05,3308.36,3308.36,straight_line_fee_recognition
REV-0000879,ORG-200275,PTR-005,2026-06,3308.36,6616.72,straight_line_fee_recognition
REV-0000880,ORG-200275,PTR-005,2026-07,3308.36,9925.08,straight_line_fee_recognition
REV-0000881,ORG-200276,PTR-003,2025-06,1401.89,1401.89,straight_line_fee_recognition
REV-0000882,ORG-200276,PTR-003,2025-07,1401.89,2803.78,straight_line_fee_recognition
REV-0000883,ORG-200277,PTR-001,2025-08,1209.83,1209.83,straight_line_fee_recognition
REV-0000884,ORG-200277,PTR-001,2025-09,1209.83,2419.66,straight_line_fee_recognition
REV-0000885,ORG-200278,PTR-006,2022-05,2353.78,2353.78,straight_line_fee_recognition
REV-0000886,ORG-200278,PTR-006,2022-06,2353.78,4707.56,straight_line_fee_recognition
REV-0000887,ORG-200279,PTR-002,2026-05,470.61,470.61,straight_line_fee_recognition
REV-0000888,ORG-200279,PTR-002,2026-06,470.61,941.22,straight_line_fee_recognition
REV-0000889,ORG-200280,PTR-006,2022-12,1743.91,1743.91,straight_line_fee_recognition
REV-0000890,ORG-200280,PTR-006,2023-01,1743.91,3487.82,straight_line_fee_recognition
REV-0000891,ORG-200281,PTR-006,2024-12,269.42,269.42,straight_line_fee_recognition
REV-0000892,ORG-200281,PTR-006,2025-01,269.42,538.84,straight_line_fee_recognition
REV-0000893,ORG-200281,PTR-006,2025-01,269.42,808.26,straight_line_fee_recognition
REV-0000894,ORG-200281,PTR-006,2025-03,269.42,1077.68,straight_line_fee_recognition
REV-0000895,ORG-200282,PTR-004,2024-06,5762.44,5762.44,straight_line_fee_recognition
REV-0000896,ORG-200282,PTR-004,2024-07,5762.44,11524.88,straight_line_fee_recognition
REV-0000897,ORG-200282,PTR-004,2024-08,5762.44,17287.32,straight_line_fee_recognition
REV-0000898,ORG-200283,PTR-005,2023-12,5313.46,5313.46,straight_line_fee_recognition
REV-0000899,ORG-200283,PTR-005,2024-01,5313.46,10626.92,straight_line_fee_recognition
REV-0000900,ORG-200284,PTR-002,2024-03,277.71,277.71,straight_line_fee_recognition
REV-0000901,ORG-200284,PTR-002,2024-04,277.71,555.42,straight_line_fee_recognition
REV-0000902,ORG-200284,PTR-002,2024-05,277.71,833.13,straight_line_fee_recognition
REV-0000903,ORG-200284,PTR-002,2024-06,277.71,1110.84,straight_line_fee_recognition
REV-0000904,ORG-200284,PTR-002,2024-07,277.71,1388.55,straight_line_fee_recognition
REV-0000905,ORG-200285,PTR-006,2022-04,754.65,754.65,straight_line_fee_recognition
REV-0000906,ORG-200285,PTR-006,2022-05,754.65,1509.3,straight_line_fee_recognition
REV-0000907,ORG-200285,PTR-006,2022-06,754.65,2263.95,straight_line_fee_recognition
REV-0000908,ORG-200285,PTR-006,2022-07,754.65,3018.6,straight_line_fee_recognition
REV-0000909,ORG-200285,PTR-006,2022-08,754.65,3773.25,straight_line_fee_recognition
REV-0000910,ORG-200285,PTR-006,2022-09,754.65,4527.9,straight_line_fee_recognition
REV-0000911,ORG-200286,PTR-003,2025-02,294.4,294.4,straight_line_fee_recognition
REV-0000912,ORG-200286,PTR-003,2025-03,294.4,588.8,straight_line_fee_recognition
REV-0000913,ORG-200286,PTR-003,2025-04,294.4,883.2,straight_line_fee_recognition
REV-0000914,ORG-200287,PTR-002,2025-03,2044.98,2044.98,straight_line_fee_recognition
REV-0000915,ORG-200287,PTR-002,2025-04,2044.98,4089.96,straight_line_fee_recognition
REV-0000916,ORG-200287,PTR-002,2025-05,2044.98,6134.94,straight_line_fee_recognition
REV-0000917,ORG-200287,PTR-002,2025-06,2044.98,8179.92,straight_line_fee_recognition
REV-0000918,ORG-200287,PTR-002,2025-07,2044.98,10224.9,straight_line_fee_recognition
REV-0000919,ORG-200288,PTR-006,2022-04,1953.23,1953.23,straight_line_fee_recognition
REV-0000920,ORG-200288,PTR-006,2022-05,1953.23,3906.46,straight_line_fee_recognition
REV-0000921,ORG-200288,PTR-006,2022-06,1953.23,5859.69,straight_line_fee_recognition
REV-0000922,ORG-200289,PTR-003,2022-09,2552.13,2552.13,straight_line_fee_recognition
REV-0000923,ORG-200289,PTR-003,2022-10,2552.13,5104.26,straight_line_fee_recognition
REV-0000924,ORG-200290,PTR-001,2022-10,760.03,760.03,straight_line_fee_recognition
REV-0000925,ORG-200290,PTR-001,2022-11,760.03,1520.06,straight_line_fee_recognition
REV-0000926,ORG-200290,PTR-001,2022-12,760.03,2280.09,straight_line_fee_recognition
REV-0000927,ORG-200291,PTR-004,2024-10,473.55,473.55,straight_line_fee_recognition
REV-0000928,ORG-200291,PTR-004,2024-11,473.55,947.1,straight_line_fee_recognition
REV-0000929,ORG-200291,PTR-004,2024-12,473.55,1420.65,straight_line_fee_recognition
REV-0000930,ORG-200291,PTR-004,2025-01,473.55,1894.2,straight_line_fee_recognition
REV-0000931,ORG-200291,PTR-004,2025-02,473.55,2367.75,straight_line_fee_recognition
REV-0000932,ORG-200291,PTR-004,2025-03,473.55,2841.3,straight_line_fee_recognition
REV-0000933,ORG-200291,PTR-004,2025-04,473.55,3314.85,straight_line_fee_recognition
REV-0000934,ORG-200292,PTR-004,2023-07,2289.78,2289.78,straight_line_fee_recognition
REV-0000935,ORG-200292,PTR-004,2023-08,2289.78,4579.56,straight_line_fee_recognition
REV-0000936,ORG-200292,PTR-004,2023-09,2289.78,6869.34,straight_line_fee_recognition
REV-0000937,ORG-200292,PTR-004,2023-10,2289.78,9159.12,straight_line_fee_recognition
REV-0000938,ORG-200293,PTR-001,2025-10,623.13,623.13,straight_line_fee_recognition
REV-0000939,ORG-200293,PTR-001,2025-11,623.13,1246.26,straight_line_fee_recognition
REV-0000940,ORG-200293,PTR-001,2025-12,623.13,1869.39,straight_line_fee_recognition
REV-0000941,ORG-200293,PTR-001,2026-01,623.13,2492.52,straight_line_fee_recognition
REV-0000942,ORG-200293,PTR-001,2026-02,623.13,3115.65,straight_line_fee_recognition
REV-0000943,ORG-200293,PTR-001,2026-03,623.13,3738.78,straight_line_fee_recognition
REV-0000944,ORG-200293,PTR-001,2026-04,623.13,4361.91,straight_line_fee_recognition
REV-0000945,ORG-200293,PTR-001,2026-05,623.13,4985.04,straight_line_fee_recognition
REV-0000946,ORG-200294,PTR-006,2022-03,1659.85,1659.85,straight_line_fee_recognition
REV-0000947,ORG-200294,PTR-006,2022-04,1659.85,3319.7,straight_line_fee_recognition
REV-0000948,ORG-200294,PTR-006,2022-05,1659.85,4979.55,straight_line_fee_recognition
REV-0000949,ORG-200294,PTR-006,2022-06,1659.85,6639.4,straight_line_fee_recognition
REV-0000950,ORG-200294,PTR-006,2022-07,1659.85,8299.25,straight_line_fee_recognition
REV-0000951,ORG-200295,PTR-002,2024-02,1056.6,1056.6,straight_line_fee_recognition
REV-0000952,ORG-200295,PTR-002,2024-03,1056.6,2113.2,straight_line_fee_recognition
REV-0000953,ORG-200296,PTR-003,2024-08,988.62,988.62,straight_line_fee_recognition
REV-0000954,ORG-200296,PTR-003,2024-09,988.62,1977.24,straight_line_fee_recognition
REV-0000955,ORG-200297,PTR-002,2024-09,1639.96,1639.96,straight_line_fee_recognition
REV-0000956,ORG-200297,PTR-002,2024-10,1639.96,3279.92,straight_line_fee_recognition
REV-0000957,ORG-200297,PTR-002,2024-11,1639.96,4919.88,straight_line_fee_recognition
REV-0000958,ORG-200297,PTR-002,2024-12,1639.96,6559.84,straight_line_fee_recognition
REV-0000959,ORG-200297,PTR-002,2025-01,1639.96,8199.8,straight_line_fee_recognition
REV-0000960,ORG-200298,PTR-006,2024-01,554.92,554.92,straight_line_fee_recognition
REV-0000961,ORG-200298,PTR-006,2024-02,554.92,1109.84,straight_line_fee_recognition
REV-0000962,ORG-200299,PTR-005,2024-10,4639.52,4639.52,straight_line_fee_recognition
REV-0000963,ORG-200299,PTR-005,2024-11,4639.52,9279.04,straight_line_fee_recognition
REV-0000964,ORG-200300,PTR-004,2025-06,3579.66,3579.66,straight_line_fee_recognition
REV-0000965,ORG-200300,PTR-004,2025-07,3579.66,7159.32,straight_line_fee_recognition
REV-0000966,ORG-200301,PTR-004,2022-12,1651.09,1651.09,straight_line_fee_recognition
REV-0000967,ORG-200301,PTR-004,2023-01,1651.09,3302.18,straight_line_fee_recognition
REV-0000968,ORG-200301,PTR-004,2023-02,1651.09,4953.27,straight_line_fee_recognition
REV-0000969,ORG-200301,PTR-004,2023-03,1651.09,6604.36,straight_line_fee_recognition
REV-0000970,ORG-200301,PTR-004,2023-04,1651.09,8255.45,straight_line_fee_recognition
REV-0000971,ORG-200302,PTR-002,2022-04,792.33,792.33,straight_line_fee_recognition
REV-0000972,ORG-200302,PTR-002,2022-05,792.33,1584.66,straight_line_fee_recognition
REV-0000973,ORG-200303,PTR-005,2023-06,5974.47,5974.47,straight_line_fee_recognition
REV-0000974,ORG-200303,PTR-005,2023-07,5974.47,11948.94,straight_line_fee_recognition
REV-0000975,ORG-200303,PTR-005,2023-08,5974.47,17923.41,straight_line_fee_recognition
REV-0000976,ORG-200304,PTR-001,2022-06,362.62,362.62,straight_line_fee_recognition
REV-0000977,ORG-200304,PTR-001,2022-07,362.62,725.24,straight_line_fee_recognition
REV-0000978,ORG-200305,PTR-004,2025-06,1047.38,1047.38,straight_line_fee_recognition
REV-0000979,ORG-200305,PTR-004,2025-07,1047.38,2094.76,straight_line_fee_recognition
REV-0000980,ORG-200305,PTR-004,2025-08,1047.38,3142.14,straight_line_fee_recognition
REV-0000981,ORG-200306,PTR-001,2023-05,801.02,801.02,straight_line_fee_recognition
REV-0000982,ORG-200306,PTR-001,2023-06,801.02,1602.04,straight_line_fee_recognition
REV-0000983,ORG-200306,PTR-001,2023-07,801.02,2403.06,straight_line_fee_recognition
REV-0000984,ORG-200306,PTR-001,2023-08,801.02,3204.08,straight_line_fee_recognition
REV-0000985,ORG-200306,PTR-001,2023-09,801.02,4005.1,straight_line_fee_recognition
REV-0000986,ORG-200306,PTR-001,2023-10,801.02,4806.12,straight_line_fee_recognition
REV-0000987,ORG-200307,PTR-001,2022-02,956.6,956.6,straight_line_fee_recognition
REV-0000988,ORG-200307,PTR-001,2022-03,956.6,1913.2,straight_line_fee_recognition
REV-0000989,ORG-200307,PTR-001,2022-04,956.6,2869.8,straight_line_fee_recognition
REV-0000990,ORG-200308,PTR-006,2022-09,2231.61,2231.61,straight_line_fee_recognition
REV-0000991,ORG-200308,PTR-006,2022-10,2231.61,4463.22,straight_line_fee_recognition
REV-0000992,ORG-200309,PTR-003,2022-06,810.61,810.61,straight_line_fee_recognition
REV-0000993,ORG-200309,PTR-003,2022-07,810.61,1621.22,straight_line_fee_recognition
REV-0000994,ORG-200309,PTR-003,2022-08,810.61,2431.83,straight_line_fee_recognition
REV-0000995,ORG-200309,PTR-003,2022-09,810.61,3242.44,straight_line_fee_recognition
REV-0000996,ORG-200309,PTR-003,2022-10,810.61,4053.05,straight_line_fee_recognition
REV-0000997,ORG-200309,PTR-003,2022-11,810.61,4863.66,straight_line_fee_recognition
REV-0000998,ORG-200310,PTR-002,2024-11,1901.54,1901.54,straight_line_fee_recognition
REV-0000999,ORG-200310,PTR-002,2024-12,1901.54,3803.08,straight_line_fee_recognition
REV-0001000,ORG-200310,PTR-002,2025-01,1901.54,5704.62,straight_line_fee_recognition
REV-0001001,ORG-200311,PTR-005,2023-10,1442.83,1442.83,straight_line_fee_recognition
REV-0001002,ORG-200312,PTR-006,2025-03,430.17,430.17,straight_line_fee_recognition
REV-0001003,ORG-200312,PTR-006,2025-04,430.17,860.34,straight_line_fee_recognition
REV-0001004,ORG-200312,PTR-006,2025-05,430.17,1290.51,straight_line_fee_recognition
REV-0001005,ORG-200312,PTR-006,2025-06,430.17,1720.68,straight_line_fee_recognition
REV-0001006,ORG-200313,PTR-005,2025-06,2425.03,2425.03,straight_line_fee_recognition
REV-0001007,ORG-200313,PTR-005,2025-07,2425.03,4850.06,straight_line_fee_recognition
REV-0001008,ORG-200314,PTR-001,2025-03,1160.97,1160.97,straight_line_fee_recognition
REV-0001009,ORG-200314,PTR-001,2025-03,1160.97,2321.94,straight_line_fee_recognition
REV-0001010,ORG-200314,PTR-001,2025-04,1160.97,3482.91,straight_line_fee_recognition
REV-0001011,ORG-200314,PTR-001,2025-05,1160.97,4643.88,straight_line_fee_recognition
REV-0001012,ORG-200315,PTR-001,2023-02,893.3,893.3,straight_line_fee_recognition
REV-0001013,ORG-200315,PTR-001,2023-03,893.3,1786.6,straight_line_fee_recognition
REV-0001014,ORG-200316,PTR-003,2024-11,3050.6,3050.6,straight_line_fee_recognition
REV-0001015,ORG-200316,PTR-003,2024-12,3050.6,6101.2,straight_line_fee_recognition
REV-0001016,ORG-200317,PTR-006,2026-02,1054.03,1054.03,straight_line_fee_recognition
REV-0001017,ORG-200317,PTR-006,2026-03,1054.03,2108.06,straight_line_fee_recognition
REV-0001018,ORG-200318,PTR-001,2023-04,1339.51,1339.51,straight_line_fee_recognition
REV-0001019,ORG-200318,PTR-001,2023-05,1339.51,2679.02,straight_line_fee_recognition
REV-0001020,ORG-200318,PTR-001,2023-06,1339.51,4018.53,straight_line_fee_recognition
REV-0001021,ORG-200318,PTR-001,2023-07,1339.51,5358.04,straight_line_fee_recognition
REV-0001022,ORG-200319,PTR-004,2024-09,1367.23,1367.23,straight_line_fee_recognition
REV-0001023,ORG-200319,PTR-004,2024-10,1367.23,2734.46,straight_line_fee_recognition
REV-0001024,ORG-200319,PTR-004,2024-11,1367.23,4101.69,straight_line_fee_recognition
REV-0001025,ORG-200319,PTR-004,2024-12,1367.23,5468.92,straight_line_fee_recognition
REV-0001026,ORG-200319,PTR-004,2025-01,1367.23,6836.15,straight_line_fee_recognition
REV-0001027,ORG-200319,PTR-004,2025-02,1367.23,8203.38,straight_line_fee_recognition
REV-0001028,ORG-200319,PTR-004,2025-03,1367.23,9570.61,straight_line_fee_recognition
REV-0001029,ORG-200320,PTR-002,2022-09,292.0,292.0,straight_line_fee_recognition
REV-0001030,ORG-200320,PTR-002,2022-10,292.0,584.0,straight_line_fee_recognition
REV-0001031,ORG-200321,PTR-003,2022-07,2471.31,2471.31,straight_line_fee_recognition
REV-0001032,ORG-200321,PTR-003,2022-08,2471.31,4942.62,straight_line_fee_recognition
REV-0001033,ORG-200321,PTR-003,2022-09,2471.31,7413.93,straight_line_fee_recognition
REV-0001034,ORG-200322,PTR-005,2026-04,6287.98,6287.98,straight_line_fee_recognition
REV-0001035,ORG-200322,PTR-005,2026-05,6287.98,12575.96,straight_line_fee_recognition
REV-0001036,ORG-200323,PTR-006,2024-11,675.19,675.19,straight_line_fee_recognition
REV-0001037,ORG-200324,PTR-004,2025-10,1993.06,1993.06,straight_line_fee_recognition
REV-0001038,ORG-200324,PTR-004,2025-11,1993.06,3986.12,straight_line_fee_recognition
REV-0001039,ORG-200324,PTR-004,2025-12,1993.06,5979.18,straight_line_fee_recognition
REV-0001040,ORG-200325,PTR-001,2025-02,373.35,373.35,straight_line_fee_recognition
REV-0001041,ORG-200325,PTR-001,2025-03,373.35,746.7,straight_line_fee_recognition
REV-0001042,ORG-200326,PTR-002,2026-02,445.66,445.66,straight_line_fee_recognition
REV-0001043,ORG-200326,PTR-002,2026-03,445.66,891.32,straight_line_fee_recognition
REV-0001044,ORG-200326,PTR-002,2026-04,445.66,1336.98,straight_line_fee_recognition
REV-0001045,ORG-200326,PTR-002,2026-05,445.66,1782.64,straight_line_fee_recognition
REV-0001046,ORG-200327,PTR-002,2025-08,2633.89,2633.89,straight_line_fee_recognition
REV-0001047,ORG-200327,PTR-002,2025-09,2633.89,5267.78,straight_line_fee_recognition
REV-0001048,ORG-200328,PTR-002,2024-01,676.59,676.59,straight_line_fee_recognition
REV-0001049,ORG-200328,PTR-002,2024-02,676.59,1353.18,straight_line_fee_recognition
REV-0001050,ORG-200328,PTR-002,2024-03,676.59,2029.77,straight_line_fee_recognition
REV-0001051,ORG-200329,PTR-006,2022-09,222.65,222.65,straight_line_fee_recognition
REV-0001052,ORG-200329,PTR-006,2022-10,222.65,445.3,straight_line_fee_recognition
REV-0001053,ORG-200329,PTR-006,2022-11,222.65,667.95,straight_line_fee_recognition
REV-0001054,ORG-200329,PTR-006,2022-12,222.65,890.6,straight_line_fee_recognition
REV-0001055,ORG-200329,PTR-006,2022-12,222.65,1113.25,straight_line_fee_recognition
REV-0001056,ORG-200329,PTR-006,2023-01,222.65,1335.9,straight_line_fee_recognition
REV-0001057,ORG-200330,PTR-002,2026-03,5663.37,5663.37,straight_line_fee_recognition
REV-0001058,ORG-200331,PTR-006,2024-06,1249.86,1249.86,straight_line_fee_recognition
REV-0001059,ORG-200331,PTR-006,2024-07,1249.86,2499.72,straight_line_fee_recognition
REV-0001060,ORG-200331,PTR-006,2024-08,1249.86,3749.58,straight_line_fee_recognition
REV-0001061,ORG-200332,PTR-005,2024-08,716.61,716.61,straight_line_fee_recognition
REV-0001062,ORG-200332,PTR-005,2024-09,716.61,1433.22,straight_line_fee_recognition
REV-0001063,ORG-200333,PTR-002,2025-05,3113.14,3113.14,straight_line_fee_recognition
REV-0001064,ORG-200333,PTR-002,2025-06,3113.14,6226.28,straight_line_fee_recognition
REV-0001065,ORG-200333,PTR-002,2025-07,3113.14,9339.42,straight_line_fee_recognition
REV-0001066,ORG-200334,PTR-005,2024-07,6316.97,6316.97,straight_line_fee_recognition
REV-0001067,ORG-200334,PTR-005,2024-08,6316.97,12633.94,straight_line_fee_recognition
REV-0001068,ORG-200334,PTR-005,2024-09,6316.97,18950.91,straight_line_fee_recognition
REV-0001069,ORG-200335,PTR-004,2023-08,2029.95,2029.95,straight_line_fee_recognition
REV-0001070,ORG-200335,PTR-004,2023-09,2029.95,4059.9,straight_line_fee_recognition
REV-0001071,ORG-200335,PTR-004,2023-10,2029.95,6089.85,straight_line_fee_recognition
REV-0001072,ORG-200335,PTR-004,2023-11,2029.95,8119.8,straight_line_fee_recognition
REV-0001073,ORG-200336,PTR-004,2024-04,2802.91,2802.91,straight_line_fee_recognition
