repayment_id,origination_id,partner_id,payment_date,remittance_amount_usd,cumulative_repaid_usd,payment_method
RPY-0004034,ORG-200381,PTR-004,2022-11-08,4439.16,19870.04,ach_remittance
RPY-0004035,ORG-200381,PTR-004,2022-11-15,5008.27,24878.31,ach_remittance
RPY-0004036,ORG-200381,PTR-004,2022-11-22,3963.3,28841.61,ach_remittance
RPY-0004037,ORG-200381,PTR-004,2022-11-29,5031.76,33873.37,ach_remittance
RPY-0004038,ORG-200381,PTR-004,2022-12-06,2896.84,36770.21,ach_remittance
RPY-0004039,ORG-200381,PTR-004,2022-12-13,5003.84,41774.05,ach_remittance
RPY-0004040,ORG-200381,PTR-004,2022-12-20,2234.47,44008.52,ach_remittance
RPY-0004041,ORG-200381,PTR-004,2022-12-27,2648.86,46657.38,ach_remittance
RPY-0004042,ORG-200381,PTR-004,2023-01-03,4190.52,50847.9,ach_remittance
RPY-0004043,ORG-200381,PTR-004,2023-01-10,5044.62,55892.52,ach_remittance
RPY-0004044,ORG-200381,PTR-004,2023-01-17,2954.96,58847.48,ach_remittance
RPY-0004045,ORG-200381,PTR-004,2023-01-24,4063.92,62911.4,ach_remittance
RPY-0004046,ORG-200381,PTR-004,2023-01-31,3128.54,66039.94,manual_payment
RPY-0004047,ORG-200381,PTR-004,2023-02-07,4686.06,70726.0,ach_remittance
RPY-0004048,ORG-200381,PTR-004,2023-02-14,2197.59,72923.59,ach_remittance
RPY-0004049,ORG-200381,PTR-004,2023-02-21,3041.27,75964.86,ach_remittance
RPY-0004050,ORG-200381,PTR-004,2023-02-28,3524.92,79489.78,ach_remittance
RPY-0004051,ORG-200381,PTR-004,2023-03-07,4175.42,83665.2,ach_remittance
RPY-0004052,ORG-200381,PTR-004,2023-03-14,3250.52,86915.72,ach_remittance
RPY-0004053,ORG-200381,PTR-004,2023-03-21,3647.59,90563.31,ach_remittance
RPY-0004054,ORG-200381,PTR-004,2023-03-28,3393.16,93956.47,ach_remittance
RPY-0004055,ORG-200381,PTR-004,2023-04-04,2549.07,96505.54,ach_remittance
RPY-0004056,ORG-200381,PTR-004,2023-04-11,2922.47,99428.01,ach_remittance
RPY-0004057,ORG-200381,PTR-004,2023-04-18,2980.4,102408.41,manual_payment
RPY-0004058,ORG-200381,PTR-004,2023-04-25,3466.42,105874.83,ach_remittance
RPY-0004059,ORG-200381,PTR-004,2023-05-02,4493.75,110368.58,ach_remittance
RPY-0004060,ORG-200381,PTR-004,2023-05-09,4655.55,115024.13,ach_remittance
RPY-0004061,ORG-200381,PTR-004,2023-05-16,2233.21,117257.34,ach_remittance
RPY-0004062,ORG-200381,PTR-004,2023-05-23,4368.34,121625.68,ach_remittance
RPY-0004063,ORG-200381,PTR-004,2023-05-30,2678.4,124304.08,manual_payment
RPY-0004064,ORG-200381,PTR-004,2023-06-06,3818.98,128123.06,ach_remittance
RPY-0004065,ORG-200381,PTR-004,2023-06-13,2419.2,130542.26,manual_payment
RPY-0004066,ORG-200381,PTR-004,2023-06-20,4255.79,134798.05,ach_remittance
RPY-0004067,ORG-200381,PTR-004,2023-06-27,3152.28,137950.33,ach_remittance
RPY-0004068,ORG-200381,PTR-004,2023-07-04,2887.94,140838.27,manual_payment
RPY-0004069,ORG-200382,PTR-005,2023-01-23,1346.0,1346.0,ach_remittance
RPY-0004070,ORG-200382,PTR-005,2023-01-30,1755.3,3101.3,manual_payment
RPY-0004071,ORG-200382,PTR-005,2023-02-06,1480.93,4582.23,ach_remittance
RPY-0004072,ORG-200382,PTR-005,2023-02-13,2284.28,6866.51,ach_remittance
RPY-0004073,ORG-200382,PTR-005,2023-02-20,1691.43,8557.94,ach_remittance
RPY-0004074,ORG-200382,PTR-005,2023-02-27,2420.2,10978.14,ach_remittance
RPY-0004075,ORG-200382,PTR-005,2023-03-06,1853.49,12831.63,ach_remittance
RPY-0004076,ORG-200382,PTR-005,2023-03-13,5023.6,17855.23,ach_remittance
RPY-0004077,ORG-200383,PTR-001,2025-12-17,3793.03,3793.03,ach_remittance
RPY-0004078,ORG-200384,PTR-002,2022-01-22,2943.96,2943.96,ach_remittance
RPY-0004079,ORG-200384,PTR-002,2022-01-29,2394.31,5338.27,manual_payment
RPY-0004080,ORG-200384,PTR-002,2022-02-05,3215.99,8554.26,ach_remittance
RPY-0004081,ORG-200384,PTR-002,2022-02-12,4026.06,12580.32,ach_remittance
RPY-0004082,ORG-200384,PTR-002,2022-02-19,2439.28,15019.6,ach_remittance
RPY-0004083,ORG-200384,PTR-002,2022-02-26,4308.98,19328.58,manual_payment
RPY-0004084,ORG-200384,PTR-002,2022-03-05,6388.18,25716.76,ach_remittance
RPY-0004085,ORG-200385,PTR-001,2024-09-17,6882.91,6882.91,ach_remittance
RPY-0004086,ORG-200385,PTR-001,2024-09-24,8304.29,15187.2,ach_remittance
RPY-0004087,ORG-200385,PTR-001,2024-10-01,5113.51,20300.71,ach_remittance
RPY-0004088,ORG-200385,PTR-001,2024-10-08,6442.11,26742.82,ach_remittance
RPY-0004089,ORG-200385,PTR-001,2024-10-15,5967.92,32710.74,ach_remittance
RPY-0004090,ORG-200385,PTR-001,2024-10-22,9416.61,42127.35,ach_remittance
RPY-0004091,ORG-200385,PTR-001,2024-10-29,8991.5,51118.85,ach_remittance
RPY-0004092,ORG-200385,PTR-001,2024-11-05,5014.26,56133.11,ach_remittance
RPY-0004093,ORG-200385,PTR-001,2024-11-12,6307.86,62440.97,ach_remittance
RPY-0004094,ORG-200385,PTR-001,2024-11-19,6994.33,69435.3,ach_remittance
RPY-0004095,ORG-200386,PTR-003,2024-09-01,664.47,664.47,ach_remittance
RPY-0004096,ORG-200386,PTR-003,2024-09-08,907.15,1571.62,ach_remittance
RPY-0004097,ORG-200386,PTR-003,2024-09-15,1118.81,2690.43,ach_remittance
RPY-0004098,ORG-200386,PTR-003,2024-09-22,1064.74,3755.17,ach_remittance
RPY-0004099,ORG-200386,PTR-003,2024-09-29,1018.52,4773.69,ach_remittance
RPY-0004100,ORG-200386,PTR-003,2024-10-06,783.42,5557.11,ach_remittance
RPY-0004101,ORG-200386,PTR-003,2024-10-13,697.26,6254.37,ach_remittance
RPY-0004102,ORG-200386,PTR-003,2024-10-20,703.41,6957.78,ach_remittance
RPY-0004103,ORG-200386,PTR-003,2024-10-27,1056.27,8014.05,ach_remittance
RPY-0004104,ORG-200386,PTR-003,2024-11-03,848.28,8862.33,ach_remittance
RPY-0004105,ORG-200386,PTR-003,2024-11-10,1337.77,10200.1,ach_remittance
RPY-0004106,ORG-200386,PTR-003,2024-11-17,656.97,10857.07,ach_remittance
RPY-0004107,ORG-200386,PTR-003,2024-11-24,782.37,11639.44,ach_remittance
RPY-0004108,ORG-200386,PTR-003,2024-12-01,1234.82,12874.26,ach_remittance
RPY-0004109,ORG-200386,PTR-003,2024-12-08,750.72,13624.98,ach_remittance
RPY-0004110,ORG-200386,PTR-003,2024-12-15,3596.36,17221.34,ach_remittance
RPY-0004111,ORG-200387,PTR-006,2023-10-10,3188.4,3188.4,ach_remittance
RPY-0004112,ORG-200387,PTR-006,2023-10-17,2836.25,6024.65,ach_remittance
RPY-0004113,ORG-200387,PTR-006,2023-10-24,3766.03,9790.68,ach_remittance
RPY-0004114,ORG-200387,PTR-006,2023-10-31,4460.68,14251.36,ach_remittance
RPY-0004115,ORG-200387,PTR-006,2023-11-07,3438.26,17689.62,ach_remittance
RPY-0004116,ORG-200387,PTR-006,2023-11-14,3791.45,21481.07,ach_remittance
RPY-0004117,ORG-200387,PTR-006,2023-11-21,1271.19,22752.26,ach_remittance
RPY-0004118,ORG-200388,PTR-002,2024-08-12,4603.51,4603.51,ach_remittance
RPY-0004119,ORG-200388,PTR-002,2024-08-19,3232.41,7835.92,ach_remittance
RPY-0004120,ORG-200388,PTR-002,2024-08-26,4153.49,11989.41,ach_remittance
RPY-0004121,ORG-200388,PTR-002,2024-09-02,2406.71,14396.12,ach_remittance
RPY-0004122,ORG-200388,PTR-002,2024-09-09,2180.18,16576.3,ach_remittance
RPY-0004123,ORG-200388,PTR-002,2024-09-16,3727.14,20303.44,ach_remittance
RPY-0004124,ORG-200388,PTR-002,2024-09-23,3276.33,23579.77,ach_remittance
RPY-0004125,ORG-200389,PTR-004,2022-09-11,17652.25,17652.25,ach_remittance
RPY-0004126,ORG-200389,PTR-004,2022-09-18,13542.08,31194.33,ach_remittance
RPY-0004127,ORG-200389,PTR-004,2022-09-25,12158.63,43352.96,ach_remittance
RPY-0004128,ORG-200389,PTR-004,2022-10-02,17305.95,60658.91,ach_remittance
RPY-0004129,ORG-200389,PTR-004,2022-10-09,10303.88,70962.79,ach_remittance
RPY-0004130,ORG-200389,PTR-004,2022-10-16,8409.7,79372.49,ach_remittance
RPY-0004131,ORG-200389,PTR-004,2022-10-23,12649.02,92021.51,ach_remittance
RPY-0004132,ORG-200389,PTR-004,2022-10-30,16475.54,108497.05,ach_remittance
RPY-0004133,ORG-200389,PTR-004,2022-11-06,12980.35,121477.4,ach_remittance
RPY-0004134,ORG-200390,PTR-004,2022-09-28,2227.61,2227.61,ach_remittance
RPY-0004135,ORG-200390,PTR-004,2022-10-05,3406.56,5634.17,ach_remittance
RPY-0004136,ORG-200390,PTR-004,2022-10-12,4391.25,10025.42,ach_remittance
RPY-0004137,ORG-200390,PTR-004,2022-10-19,2152.77,12178.19,ach_remittance
RPY-0004138,ORG-200390,PTR-004,2022-10-26,2981.21,15159.4,ach_remittance
RPY-0004139,ORG-200390,PTR-004,2022-11-02,3784.05,18943.45,ach_remittance
RPY-0004140,ORG-200390,PTR-004,2022-11-09,3868.83,22812.28,ach_remittance
RPY-0004141,ORG-200390,PTR-004,2022-11-16,4948.72,27761.0,ach_remittance
RPY-0004142,ORG-200391,PTR-001,2024-01-09,8104.4,8104.4,ach_remittance
RPY-0004143,ORG-200391,PTR-001,2024-01-16,6993.43,15097.83,ach_remittance
RPY-0004144,ORG-200391,PTR-001,2024-01-23,7515.64,22613.47,ach_remittance
RPY-0004145,ORG-200391,PTR-001,2024-01-30,4886.8,27500.27,ach_remittance
RPY-0004146,ORG-200391,PTR-001,2024-02-06,8447.36,35947.63,ach_remittance
RPY-0004147,ORG-200391,PTR-001,2024-02-13,4672.23,40619.86,ach_remittance
RPY-0004148,ORG-200391,PTR-001,2024-02-20,6629.01,47248.87,ach_remittance
RPY-0004149,ORG-200392,PTR-002,2022-10-16,393.44,393.44,ach_remittance
RPY-0004150,ORG-200392,PTR-002,2022-10-23,200.97,594.41,ach_remittance
RPY-0004151,ORG-200392,PTR-002,2022-10-30,324.54,918.95,ach_remittance
RPY-0004152,ORG-200392,PTR-002,2022-11-06,378.07,1297.02,ach_remittance
RPY-0004153,ORG-200392,PTR-002,2022-11-13,206.43,1503.45,ach_remittance
RPY-0004154,ORG-200392,PTR-002,2022-11-20,250.5,1753.95,ach_remittance
RPY-0004155,ORG-200392,PTR-002,2022-11-27,532.05,2286.0,manual_payment
RPY-0004156,ORG-200393,PTR-006,2023-08-07,4489.39,4489.39,ach_remittance
RPY-0004157,ORG-200393,PTR-006,2023-08-14,5931.74,10421.13,ach_remittance
RPY-0004158,ORG-200393,PTR-006,2023-08-21,3729.68,14150.81,ach_remittance
RPY-0004159,ORG-200393,PTR-006,2023-08-28,4506.0,18656.81,ach_remittance
RPY-0004160,ORG-200393,PTR-006,2023-09-04,4738.74,23395.55,ach_remittance
RPY-0004161,ORG-200393,PTR-006,2023-09-11,6773.93,30169.48,ach_remittance
RPY-0004162,ORG-200393,PTR-006,2023-09-18,5994.23,36163.71,ach_remittance
RPY-0004163,ORG-200393,PTR-006,2023-09-25,3271.55,39435.26,ach_remittance
RPY-0004164,ORG-200394,PTR-004,2025-07-13,957.34,957.34,ach_remittance
RPY-0004165,ORG-200394,PTR-004,2025-07-20,464.87,1422.21,manual_payment
RPY-0004166,ORG-200394,PTR-004,2025-07-27,948.94,2371.15,ach_remittance
RPY-0004167,ORG-200394,PTR-004,2025-08-03,574.53,2945.68,ach_remittance
RPY-0004168,ORG-200394,PTR-004,2025-08-10,684.0,3629.68,ach_remittance
RPY-0004169,ORG-200394,PTR-004,2025-08-17,1041.84,4671.52,ach_remittance
RPY-0004170,ORG-200394,PTR-004,2025-08-24,549.84,5221.36,ach_remittance
RPY-0004171,ORG-200394,PTR-004,2025-08-31,787.49,6008.85,ach_remittance
RPY-0004172,ORG-200394,PTR-004,2025-09-07,1043.38,7052.23,ach_remittance
RPY-0004173,ORG-200394,PTR-004,2025-09-14,599.86,7652.09,ach_remittance
RPY-0004174,ORG-200394,PTR-004,2025-09-21,981.88,8633.97,ach_remittance
RPY-0004175,ORG-200394,PTR-004,2025-09-28,822.6,9456.57,ach_remittance
RPY-0004176,ORG-200394,PTR-004,2025-10-05,1019.35,10475.92,ach_remittance
RPY-0004177,ORG-200394,PTR-004,2025-10-12,632.86,11108.78,ach_remittance
RPY-0004178,ORG-200394,PTR-004,2025-10-19,791.86,11900.64,ach_remittance
RPY-0004179,ORG-200394,PTR-004,2025-10-26,482.73,12383.37,ach_remittance
RPY-0004180,ORG-200394,PTR-004,2025-11-02,565.18,12948.55,ach_remittance
RPY-0004181,ORG-200394,PTR-004,2025-11-09,977.09,13925.64,manual_payment
RPY-0004182,ORG-200394,PTR-004,2025-11-16,701.37,14627.01,manual_payment
RPY-0004183,ORG-200394,PTR-004,2025-11-23,913.41,15540.42,ach_remittance
RPY-0004184,ORG-200394,PTR-004,2025-11-30,632.02,16172.44,ach_remittance
RPY-0004185,ORG-200394,PTR-004,2025-12-07,1009.34,17181.78,ach_remittance
RPY-0004186,ORG-200394,PTR-004,2025-12-14,931.5,18113.28,ach_remittance
RPY-0004187,ORG-200394,PTR-004,2025-12-21,1002.9,19116.18,ach_remittance
RPY-0004188,ORG-200394,PTR-004,2025-12-28,860.18,19976.36,manual_payment
RPY-0004189,ORG-200394,PTR-004,2026-01-04,1009.89,20986.25,ach_remittance
RPY-0004190,ORG-200394,PTR-004,2026-01-11,459.18,21445.43,manual_payment
RPY-0004191,ORG-200394,PTR-004,2026-01-18,591.62,22037.05,ach_remittance
RPY-0004192,ORG-200394,PTR-004,2026-01-25,798.87,22835.92,ach_remittance
RPY-0004193,ORG-200394,PTR-004,2026-02-01,612.81,23448.73,ach_remittance
RPY-0004194,ORG-200394,PTR-004,2026-02-08,738.76,24187.49,ach_remittance
RPY-0004195,ORG-200394,PTR-004,2026-02-15,542.66,24730.15,manual_payment
RPY-0004196,ORG-200394,PTR-004,2026-02-22,857.89,25588.04,manual_payment
RPY-0004197,ORG-200394,PTR-004,2026-03-01,749.39,26337.43,ach_remittance
RPY-0004198,ORG-200394,PTR-004,2026-03-08,698.33,27035.76,ach_remittance
RPY-0004199,ORG-200394,PTR-004,2026-03-15,797.06,27832.82,manual_payment
RPY-0004200,ORG-200394,PTR-004,2026-03-22,488.42,28321.24,ach_remittance
RPY-0004201,ORG-200394,PTR-004,2026-03-29,214.56,28535.8,ach_remittance
RPY-0004202,ORG-200395,PTR-003,2025-03-06,5058.73,5058.73,ach_remittance
RPY-0004203,ORG-200395,PTR-003,2025-03-13,2917.05,7975.78,ach_remittance
RPY-0004204,ORG-200395,PTR-003,2025-03-20,2369.54,10345.32,ach_remittance
RPY-0004205,ORG-200395,PTR-003,2025-03-27,4006.37,14351.69,ach_remittance
RPY-0004206,ORG-200395,PTR-003,2025-04-03,3633.16,17984.85,ach_remittance
RPY-0004207,ORG-200395,PTR-003,2025-04-10,4186.33,22171.18,ach_remittance
RPY-0004208,ORG-200395,PTR-003,2025-04-17,3866.61,26037.79,ach_remittance
RPY-0004209,ORG-200395,PTR-003,2025-04-24,3681.95,29719.74,ach_remittance
RPY-0004210,ORG-200396,PTR-003,2024-04-22,5379.98,5379.98,ach_remittance
RPY-0004211,ORG-200396,PTR-003,2024-04-29,4308.29,9688.27,ach_remittance
RPY-0004212,ORG-200396,PTR-003,2024-05-06,4840.46,14528.73,ach_remittance
RPY-0004213,ORG-200396,PTR-003,2024-05-13,6413.07,20941.8,ach_remittance
RPY-0004214,ORG-200396,PTR-003,2024-05-20,3154.24,24096.04,ach_remittance
RPY-0004215,ORG-200396,PTR-003,2024-05-27,5745.17,29841.21,ach_remittance
RPY-0004216,ORG-200397,PTR-006,2024-05-15,2233.28,2233.28,ach_remittance
RPY-0004217,ORG-200397,PTR-006,2024-05-22,2287.59,4520.87,ach_remittance
RPY-0004218,ORG-200397,PTR-006,2024-05-29,2244.42,6765.29,ach_remittance
RPY-0004219,ORG-200397,PTR-006,2024-06-05,2571.06,9336.35,ach_remittance
RPY-0004220,ORG-200397,PTR-006,2024-06-12,2653.92,11990.27,ach_remittance
RPY-0004221,ORG-200397,PTR-006,2024-06-19,1856.16,13846.43,ach_remittance
RPY-0004222,ORG-200397,PTR-006,2024-06-26,1938.72,15785.15,ach_remittance
RPY-0004223,ORG-200397,PTR-006,2024-07-03,2197.25,17982.4,ach_remittance
RPY-0004224,ORG-200397,PTR-006,2024-07-10,1672.5,19654.9,ach_remittance
RPY-0004225,ORG-200397,PTR-006,2024-07-17,1998.56,21653.46,ach_remittance
RPY-0004226,ORG-200397,PTR-006,2024-07-24,1478.09,23131.55,ach_remittance
RPY-0004227,ORG-200397,PTR-006,2024-07-31,2077.36,25208.91,ach_remittance
RPY-0004228,ORG-200397,PTR-006,2024-08-07,2839.47,28048.38,ach_remittance
RPY-0004229,ORG-200397,PTR-006,2024-08-14,1295.44,29343.82,ach_remittance
RPY-0004230,ORG-200397,PTR-006,2024-08-21,2165.13,31508.95,ach_remittance
RPY-0004231,ORG-200397,PTR-006,2024-08-28,1543.55,33052.5,manual_payment
RPY-0004232,ORG-200397,PTR-006,2024-09-04,2934.18,35986.68,ach_remittance
RPY-0004233,ORG-200397,PTR-006,2024-09-11,1995.32,37982.0,ach_remittance
RPY-0004234,ORG-200397,PTR-006,2024-09-18,2229.78,40211.78,manual_payment
RPY-0004235,ORG-200397,PTR-006,2024-09-25,2700.13,42911.91,manual_payment
RPY-0004236,ORG-200397,PTR-006,2024-10-02,1348.08,44259.99,ach_remittance
RPY-0004237,ORG-200397,PTR-006,2024-10-09,1614.93,45874.92,ach_remittance
RPY-0004238,ORG-200397,PTR-006,2024-10-16,1417.53,47292.45,ach_remittance
RPY-0004239,ORG-200397,PTR-006,2024-10-23,2935.74,50228.19,ach_remittance
RPY-0004240,ORG-200397,PTR-006,2024-10-30,3705.5,53933.69,ach_remittance
RPY-0004241,ORG-200398,PTR-004,2025-10-29,3426.29,3426.29,manual_payment
RPY-0004242,ORG-200398,PTR-004,2025-11-05,4646.72,8073.01,ach_remittance
RPY-0004243,ORG-200398,PTR-004,2025-11-12,3631.69,11704.7,ach_remittance
RPY-0004244,ORG-200398,PTR-004,2025-11-19,2716.37,14421.07,ach_remittance
RPY-0004245,ORG-200398,PTR-004,2025-11-26,4389.18,18810.25,ach_remittance
RPY-0004246,ORG-200398,PTR-004,2025-12-03,5513.93,24324.18,ach_remittance
RPY-0004247,ORG-200398,PTR-004,2025-12-10,2489.97,26814.15,manual_payment
RPY-0004248,ORG-200398,PTR-004,2025-12-17,3963.84,30777.99,ach_remittance
RPY-0004249,ORG-200398,PTR-004,2025-12-24,5258.44,36036.43,ach_remittance
RPY-0004250,ORG-200399,PTR-005,2022-03-19,4016.72,4016.72,ach_remittance
RPY-0004251,ORG-200399,PTR-005,2022-03-26,3767.2,7783.92,manual_payment
RPY-0004252,ORG-200399,PTR-005,2022-04-02,3960.87,11744.79,ach_remittance
RPY-0004253,ORG-200399,PTR-005,2022-04-09,3937.16,15681.95,manual_payment
RPY-0004254,ORG-200399,PTR-005,2022-04-16,3470.45,19152.4,manual_payment
RPY-0004255,ORG-200399,PTR-005,2022-04-23,1565.99,20718.39,ach_remittance
RPY-0004256,ORG-200400,PTR-003,2025-05-23,2481.39,2481.39,ach_remittance
RPY-0004257,ORG-200400,PTR-003,2025-05-30,2602.96,5084.35,ach_remittance
RPY-0004258,ORG-200400,PTR-003,2025-06-06,2072.48,7156.83,ach_remittance
RPY-0004259,ORG-200400,PTR-003,2025-06-13,4269.51,11426.34,ach_remittance
RPY-0004260,ORG-200400,PTR-003,2025-06-20,4175.34,15601.68,manual_payment
RPY-0004261,ORG-200400,PTR-003,2025-06-27,2557.86,18159.54,ach_remittance
RPY-0004262,ORG-200400,PTR-003,2025-07-04,3930.08,22089.62,ach_remittance
RPY-0004263,ORG-200400,PTR-003,2025-07-11,2684.16,24773.78,ach_remittance
RPY-0004264,ORG-200400,PTR-003,2025-07-18,6079.21,30852.99,ach_remittance
RPY-0004265,ORG-200401,PTR-001,2024-12-18,452.78,452.78,ach_remittance
RPY-0004266,ORG-200401,PTR-001,2024-12-25,274.28,727.06,ach_remittance
RPY-0004267,ORG-200401,PTR-001,2025-01-01,508.29,1235.35,manual_payment
RPY-0004268,ORG-200401,PTR-001,2025-01-08,293.08,1528.43,ach_remittance
RPY-0004269,ORG-200401,PTR-001,2025-01-15,495.21,2023.64,ach_remittance
RPY-0004270,ORG-200401,PTR-001,2025-01-22,440.05,2463.69,ach_remittance
RPY-0004271,ORG-200401,PTR-001,2025-01-29,587.33,3051.02,ach_remittance
RPY-0004272,ORG-200401,PTR-001,2025-02-05,270.98,3322.0,manual_payment
RPY-0004273,ORG-200401,PTR-001,2025-02-12,327.92,3649.92,ach_remittance
RPY-0004274,ORG-200401,PTR-001,2025-02-19,493.52,4143.44,ach_remittance
RPY-0004275,ORG-200401,PTR-001,2025-02-26,457.64,4601.08,ach_remittance
RPY-0004276,ORG-200401,PTR-001,2025-03-05,602.39,5203.47,ach_remittance
RPY-0004277,ORG-200401,PTR-001,2025-03-12,466.31,5669.78,ach_remittance
RPY-0004278,ORG-200401,PTR-001,2025-03-19,276.45,5946.23,ach_remittance
RPY-0004279,ORG-200401,PTR-001,2025-03-26,367.67,6313.9,ach_remittance
RPY-0004280,ORG-200401,PTR-001,2025-04-02,399.3,6713.2,ach_remittance
RPY-0004281,ORG-200401,PTR-001,2025-04-09,441.13,7154.33,manual_payment
RPY-0004282,ORG-200401,PTR-001,2025-04-16,446.16,7600.49,ach_remittance
RPY-0004283,ORG-200401,PTR-001,2025-04-23,448.24,8048.73,ach_remittance
RPY-0004284,ORG-200401,PTR-001,2025-04-30,546.59,8595.32,ach_remittance
RPY-0004285,ORG-200401,PTR-001,2025-05-07,593.45,9188.77,ach_remittance
RPY-0004286,ORG-200402,PTR-004,2022-11-03,4861.03,4861.03,ach_remittance
RPY-0004287,ORG-200402,PTR-004,2022-11-10,6664.97,11526.0,ach_remittance
RPY-0004288,ORG-200402,PTR-004,2022-11-17,4465.74,15991.74,ach_remittance
RPY-0004289,ORG-200402,PTR-004,2022-11-24,7475.24,23466.98,ach_remittance
RPY-0004290,ORG-200402,PTR-004,2022-12-01,7468.09,30935.07,ach_remittance
RPY-0004291,ORG-200402,PTR-004,2022-12-08,8566.63,39501.7,ach_remittance
RPY-0004292,ORG-200402,PTR-004,2022-12-15,8000.96,47502.66,ach_remittance
RPY-0004293,ORG-200403,PTR-001,2024-09-15,876.45,876.45,ach_remittance
RPY-0004294,ORG-200403,PTR-001,2024-09-22,805.15,1681.6,ach_remittance
RPY-0004295,ORG-200403,PTR-001,2024-09-29,721.48,2403.08,ach_remittance
RPY-0004296,ORG-200403,PTR-001,2024-10-06,814.6,3217.68,ach_remittance
RPY-0004297,ORG-200403,PTR-001,2024-10-13,417.66,3635.34,manual_payment
RPY-0004298,ORG-200403,PTR-001,2024-10-20,446.5,4081.84,ach_remittance
RPY-0004299,ORG-200403,PTR-001,2024-10-27,597.93,4679.77,ach_remittance
RPY-0004300,ORG-200404,PTR-006,2024-08-27,3092.84,3092.84,ach_remittance
RPY-0004301,ORG-200404,PTR-006,2024-09-03,2757.24,5850.08,ach_remittance
RPY-0004302,ORG-200404,PTR-006,2024-09-10,2585.45,8435.53,ach_remittance
RPY-0004303,ORG-200404,PTR-006,2024-09-17,2525.9,10961.43,ach_remittance
RPY-0004304,ORG-200404,PTR-006,2024-09-24,1604.43,12565.86,ach_remittance
RPY-0004305,ORG-200404,PTR-006,2024-10-01,2084.09,14649.95,ach_remittance
RPY-0004306,ORG-200404,PTR-006,2024-10-08,2043.26,16693.21,ach_remittance
RPY-0004307,ORG-200405,PTR-003,2023-11-25,5082.41,5082.41,ach_remittance
RPY-0004308,ORG-200405,PTR-003,2023-12-02,7063.43,12145.84,ach_remittance
RPY-0004309,ORG-200405,PTR-003,2023-12-09,8223.57,20369.41,ach_remittance
RPY-0004310,ORG-200405,PTR-003,2023-12-16,7618.83,27988.24,ach_remittance
RPY-0004311,ORG-200405,PTR-003,2023-12-23,7203.75,35191.99,ach_remittance
RPY-0004312,ORG-200405,PTR-003,2023-12-30,6480.28,41672.27,ach_remittance
RPY-0004313,ORG-200405,PTR-003,2024-01-06,7759.79,49432.06,ach_remittance
RPY-0004314,ORG-200405,PTR-003,2024-01-13,4628.79,54060.85,ach_remittance
RPY-0004315,ORG-200405,PTR-003,2024-01-20,8151.36,62212.21,ach_remittance
RPY-0004316,ORG-200405,PTR-003,2024-01-27,4790.79,67003.0,ach_remittance
RPY-0004317,ORG-200405,PTR-003,2024-02-03,7922.0,74925.0,ach_remittance
RPY-0004318,ORG-200405,PTR-003,2024-02-10,7005.12,81930.12,ach_remittance
RPY-0004319,ORG-200405,PTR-003,2024-02-17,4990.8,86920.92,ach_remittance
RPY-0004320,ORG-200405,PTR-003,2024-02-24,5116.65,92037.57,ach_remittance
RPY-0004321,ORG-200405,PTR-003,2024-03-02,6453.38,98490.95,ach_remittance
RPY-0004322,ORG-200405,PTR-003,2024-03-09,1762.79,100253.74,ach_remittance
RPY-0004323,ORG-200406,PTR-003,2025-02-08,15341.45,15341.45,ach_remittance
RPY-0004324,ORG-200406,PTR-003,2025-02-15,9327.38,24668.83,ach_remittance
RPY-0004325,ORG-200406,PTR-003,2025-02-22,20165.22,44834.05,ach_remittance
RPY-0004326,ORG-200406,PTR-003,2025-03-01,14280.78,59114.83,ach_remittance
RPY-0004327,ORG-200406,PTR-003,2025-03-08,13665.02,72779.85,ach_remittance
