origination_id,merchant_id,partner_id,business_vertical,state,funding_date,estimated_maturity_date,avg_monthly_gmv_usd,prior_advances_count,risk_score,industry_risk_tier,advance_amount_usd,factor_rate,total_repayment_usd,total_fee_usd,remittance_rate,term_estimate_days,status,pct_repaid,amount_repaid_usd
ORG-200448,MCH-100448,PTR-001,Ghost Kitchen,TX,2022-05-29,2022-09-08,133902.09,0,625,low,53746.13,1.184,63635.42,9889.29,0.139,102,completed,1.0,63635.42
ORG-200449,MCH-100449,PTR-004,Spa,AZ,2022-09-12,2022-11-11,80222.54,1,713,medium,14456.39,1.254,18128.31,3671.92,0.13,60,active,0.933,16913.71
ORG-200450,MCH-100450,PTR-005,Food Truck,MD,2026-04-05,2026-07-30,158953.69,1,745,high,63032.96,1.304,82194.98,19162.02,0.133,116,completed,1.0,82194.98
ORG-200451,MCH-100451,PTR-005,Restaurant,NJ,2022-03-04,2022-05-03,158576.72,0,679,medium,26230.74,1.286,33732.73,7501.99,0.176,60,completed,1.0,33732.73
ORG-200452,MCH-100452,PTR-005,Restaurant,VA,2022-10-19,2023-08-03,191196.96,3,814,low,90697.72,1.32,119720.99,29023.27,0.065,288,active,0.898,107509.45
ORG-200453,MCH-100453,PTR-002,E-commerce Retail,TN,2022-07-08,2022-10-07,222275.39,2,744,high,70701.91,1.173,82933.34,12231.43,0.122,91,default,0.321,26621.6
ORG-200454,MCH-100454,PTR-003,Retail Store,MA,2023-10-06,2023-12-18,234651.02,2,584,medium,35033.79,1.104,38677.3,3643.51,0.067,73,completed,1.0,38677.3
ORG-200455,MCH-100455,PTR-003,Auto Repair,TN,2023-09-21,2023-11-20,127971.04,1,610,low,18720.26,1.321,24729.46,6009.2,0.121,60,active,0.717,17731.02
ORG-200456,MCH-100456,PTR-001,Ghost Kitchen,TN,2025-04-21,2025-06-20,187301.78,1,664,medium,25995.56,1.253,32572.44,6576.88,0.164,60,completed,1.0,32572.44
ORG-200457,MCH-100457,PTR-004,Spa,NJ,2023-10-15,2024-01-30,217713.21,0,763,medium,96090.14,1.128,108389.68,12299.54,0.139,107,completed,1.0,108389.68
ORG-200458,MCH-100458,PTR-004,Spa,NY,2025-09-12,2025-11-11,167456.35,0,572,medium,25722.54,1.348,34673.98,8951.44,0.138,60,completed,1.0,34673.98
ORG-200459,MCH-100459,PTR-005,Restaurant,VA,2022-11-21,2023-01-29,150933.12,2,586,high,44201.26,1.292,57108.03,12906.77,0.163,69,active,0.98,55965.87
ORG-200460,MCH-100460,PTR-005,Food Truck,NY,2022-07-07,2022-10-24,164639.52,0,645,high,74184.71,1.09,80861.33,6676.62,0.135,109,completed,1.0,80861.33
ORG-200461,MCH-100461,PTR-004,Wellness Clinic,IL,2025-10-27,2026-01-27,210564.89,0,665,medium,59518.3,1.293,76957.16,17438.86,0.119,92,completed,1.0,76957.16
ORG-200462,MCH-100462,PTR-006,Creative Services,CO,2023-08-26,2023-10-25,72934.03,0,668,high,16424.72,1.175,19299.05,2874.33,0.156,60,active,0.786,15169.05
ORG-200463,MCH-100463,PTR-003,Auto Repair,VA,2024-04-06,2024-07-06,192282.57,2,798,medium,65366.68,1.125,73537.51,8170.83,0.125,91,active,0.778,57212.18
ORG-200464,MCH-100464,PTR-006,Photography Studio,MD,2023-04-29,2023-06-28,26031.33,3,792,high,3044.51,1.305,3973.09,928.58,0.093,60,active,0.713,2832.81
ORG-200465,MCH-100465,PTR-002,CPG Brand,TN,2023-08-04,2023-10-21,214077.36,0,807,medium,65320.51,1.313,85765.83,20445.32,0.154,78,paid_off_early,1.0,85765.83
ORG-200466,MCH-100466,PTR-002,CPG Brand,VA,2026-03-25,2026-09-10,203801.69,3,637,low,96770.53,1.238,119801.92,23031.39,0.104,169,completed,1.0,119801.92
ORG-200467,MCH-100467,PTR-001,Cafe,AZ,2025-10-28,2026-01-03,24756.7,0,609,low,6799.27,1.195,8125.13,1325.86,0.146,67,active,0.806,6548.85
ORG-200468,MCH-100468,PTR-001,Ghost Kitchen,CO,2022-12-21,2023-03-28,212723.11,5,725,medium,49149.95,1.099,54015.8,4865.85,0.078,97,completed,1.0,54015.8
ORG-200469,MCH-100469,PTR-002,E-commerce Retail,CO,2025-03-15,2025-07-02,124179.26,0,739,medium,28374.09,1.117,31693.86,3319.77,0.07,109,active,0.814,25798.8
ORG-200470,MCH-100470,PTR-006,Creative Services,WA,2022-12-08,2023-03-29,239192.76,2,756,low,58397.45,1.229,71770.47,13373.02,0.081,111,completed,1.0,71770.47
ORG-200471,MCH-100471,PTR-006,Photography Studio,FL,2023-11-10,2024-01-09,51671.43,1,764,high,5004.33,1.199,6000.19,995.86,0.071,60,active,0.98,5880.19
ORG-200472,MCH-100472,PTR-003,Convenience Store,TX,2024-08-11,2024-11-10,140611.03,0,783,medium,45850.51,1.299,59559.81,13709.3,0.139,91,completed,1.0,59559.81
ORG-200473,MCH-100473,PTR-006,E-commerce Retail,MD,2025-03-14,2025-05-13,214954.92,1,535,low,52644.24,1.338,70437.99,17793.75,0.163,60,active,0.98,69029.23
ORG-200474,MCH-100474,PTR-001,Bakery,MI,2023-03-01,2023-04-30,28000.77,2,660,low,2783.27,1.121,3120.05,336.78,0.07,60,active,0.98,3057.65
ORG-200475,MCH-100475,PTR-002,Marketplace Reseller,AZ,2025-03-17,2025-07-09,168135.68,4,743,medium,27734.19,1.277,35416.56,7682.37,0.055,114,active,0.833,29501.99
ORG-200476,MCH-100476,PTR-006,Photography Studio,CA,2022-07-19,2022-10-30,202897.64,0,713,medium,29910.52,1.214,36311.37,6400.85,0.052,103,active,0.859,31191.47
ORG-200477,MCH-100477,PTR-005,Restaurant,NJ,2025-11-02,2026-01-01,63224.7,0,590,low,10714.66,1.313,14068.35,3353.69,0.158,60,completed,1.0,14068.35
ORG-200478,MCH-100478,PTR-004,Wellness Clinic,CO,2024-05-20,2024-09-01,110411.77,2,699,medium,28069.78,1.349,37866.13,9796.35,0.098,104,active,0.98,37108.81
ORG-200479,MCH-100479,PTR-005,Restaurant,FL,2025-12-30,2026-05-16,243756.68,2,648,medium,57513.06,1.107,63666.96,6153.9,0.057,137,active,0.728,46349.55
ORG-200480,MCH-100480,PTR-006,Creative Services,CA,2022-05-19,2022-09-07,15764.48,5,629,high,2490.02,1.249,3110.03,620.01,0.053,111,active,0.718,2233.0
ORG-200481,MCH-100481,PTR-005,Food Truck,MI,2023-08-23,2023-12-06,162609.35,1,564,high,59014.84,1.183,69814.56,10799.72,0.122,105,active,0.98,68418.27
ORG-200482,MCH-100482,PTR-005,Restaurant,FL,2025-01-22,2025-03-31,29543.52,0,551,low,9335.29,1.15,10735.58,1400.29,0.16,68,active,0.98,10520.87
ORG-200483,MCH-100483,PTR-005,Restaurant,NY,2023-12-31,2024-02-29,242862.99,4,786,medium,49747.22,1.112,55318.91,5571.69,0.173,60,completed,1.0,55318.91
ORG-200484,MCH-100484,PTR-002,E-commerce Retail,MA,2023-07-08,2023-10-05,144349.84,0,629,low,55515.16,1.215,67450.92,11935.76,0.156,89,active,0.91,61380.34
ORG-200485,MCH-100485,PTR-006,Photography Studio,VA,2023-01-08,2023-04-12,62239.63,2,613,high,20659.67,1.258,25989.86,5330.19,0.133,94,completed,1.0,25989.86
ORG-200486,MCH-100486,PTR-004,Spa,WA,2026-05-14,2026-07-13,245456.76,1,743,high,44796.0,1.08,48379.68,3583.68,0.176,60,active,0.887,42912.78
ORG-200487,MCH-100487,PTR-002,E-commerce Retail,MD,2023-03-13,2024-01-01,224846.45,5,579,medium,110933.86,1.273,141218.8,30284.94,0.064,294,completed,1.0,141218.8
ORG-200488,MCH-100488,PTR-006,E-commerce Retail,AZ,2022-04-30,2022-06-29,90348.97,0,600,low,12206.17,1.275,15562.87,3356.7,0.138,60,active,0.973,15142.67
ORG-200489,MCH-100489,PTR-002,CPG Brand,IL,2025-03-18,2025-05-17,32202.01,1,605,low,4728.55,1.087,5139.93,411.38,0.135,60,completed,1.0,5139.93
ORG-200490,MCH-100490,PTR-005,Food Truck,NJ,2024-05-17,2024-07-16,112384.28,1,605,high,13726.09,1.293,17747.83,4021.74,0.09,60,active,0.872,15476.11
ORG-200491,MCH-100491,PTR-004,Spa,WA,2022-04-20,2022-07-19,194442.78,0,593,low,37600.38,1.244,46774.87,9174.49,0.08,90,active,0.98,45839.37
ORG-200492,MCH-100492,PTR-005,Food Truck,MA,2024-10-09,2024-12-08,248396.39,0,789,low,32896.13,1.345,44245.29,11349.16,0.113,60,delinquent,0.27,11946.23
ORG-200493,MCH-100493,PTR-006,E-commerce Retail,WA,2026-03-22,2026-05-21,20940.03,1,573,high,3974.44,1.268,5039.59,1065.15,0.145,60,completed,1.0,5039.59
ORG-200494,MCH-100494,PTR-003,Salon,OH,2023-02-08,2023-04-12,19410.08,2,637,medium,4972.29,1.206,5996.58,1024.29,0.146,63,active,0.727,4359.51
ORG-200495,MCH-100495,PTR-006,Photography Studio,WA,2022-01-26,2022-06-25,126407.02,0,778,high,46013.01,1.322,60829.2,14816.19,0.096,150,completed,1.0,60829.2
ORG-200496,MCH-100496,PTR-004,Wellness Clinic,MI,2024-01-07,2024-03-07,130247.87,1,521,high,20772.21,1.149,23867.27,3095.06,0.169,60,active,0.85,20287.18
ORG-200497,MCH-100497,PTR-005,Restaurant,IL,2024-05-21,2024-09-28,137864.67,5,664,medium,57279.81,1.297,74291.91,17012.1,0.124,130,delinquent,0.49,36403.04
ORG-200498,MCH-100498,PTR-002,Marketplace Reseller,GA,2022-04-02,2022-09-09,245984.12,1,665,low,79661.4,1.137,90575.01,10913.61,0.069,160,active,0.705,63855.38
ORG-200499,MCH-100499,PTR-001,Bakery,MA,2022-06-02,2022-11-19,229671.83,0,762,medium,112761.98,1.239,139712.09,26950.11,0.107,170,completed,1.0,139712.09
ORG-200500,MCH-100500,PTR-006,Photography Studio,MI,2024-02-12,2024-04-12,197144.61,0,510,high,28367.38,1.101,31232.49,2865.11,0.109,60,active,0.908,28359.1
ORG-200501,MCH-100501,PTR-005,Bar,IL,2022-07-04,2022-11-05,235660.33,2,616,medium,71185.68,1.211,86205.86,15020.18,0.088,124,completed,1.0,86205.86
ORG-200502,MCH-100502,PTR-003,Salon,OH,2024-11-01,2025-01-16,229731.98,0,677,medium,57418.96,1.092,62701.5,5282.54,0.107,76,active,0.98,61447.47
ORG-200503,MCH-100503,PTR-002,Marketplace Reseller,MN,2024-11-24,2025-01-23,87399.8,2,752,low,9540.81,1.256,11983.26,2442.45,0.169,60,active,0.941,11276.25
ORG-200504,MCH-100504,PTR-001,Restaurant,MD,2023-01-16,2023-07-13,97975.96,0,557,high,27409.48,1.3,35632.32,8222.84,0.061,178,completed,1.0,35632.32
ORG-200505,MCH-100505,PTR-005,Restaurant,GA,2024-04-05,2024-06-04,226210.56,2,523,medium,34845.05,1.289,44915.27,10070.22,0.136,60,active,0.764,34315.27
ORG-200506,MCH-100506,PTR-001,Bakery,TN,2022-12-29,2023-05-18,54888.99,1,817,medium,25543.05,1.216,31060.35,5517.3,0.121,140,completed,1.0,31060.35
ORG-200507,MCH-100507,PTR-004,Yoga Studio,CA,2024-03-05,2024-08-09,169191.94,1,785,low,85342.65,1.205,102837.89,17495.24,0.116,157,active,0.98,100781.13
ORG-200508,MCH-100508,PTR-003,Retail Store,MI,2025-04-23,2025-06-30,32174.12,1,561,medium,7826.88,1.331,10417.58,2590.7,0.142,68,completed,1.0,10417.58
ORG-200509,MCH-100509,PTR-003,Salon,IL,2023-03-30,2023-05-29,234920.42,3,637,medium,26995.72,1.249,33717.65,6721.93,0.168,60,delinquent,0.385,12981.3
ORG-200510,MCH-100510,PTR-006,E-commerce Retail,MA,2026-05-13,2026-07-12,146228.7,4,791,low,15641.84,1.199,18754.57,3112.73,0.084,60,completed,1.0,18754.57
ORG-200511,MCH-100511,PTR-003,Auto Repair,CA,2022-01-23,2022-04-14,8672.54,1,621,medium,2000,1.123,2246.0,246.0,0.095,81,active,0.774,1738.4
ORG-200512,MCH-100512,PTR-006,E-commerce Retail,CO,2022-07-01,2022-08-30,67117.04,1,807,high,14181.93,1.121,15897.94,1716.01,0.167,60,completed,1.0,15897.94
ORG-200513,MCH-100513,PTR-005,Bar,AZ,2024-05-08,2024-07-07,215444.79,3,528,high,38077.82,1.142,43484.87,5407.05,0.16,60,completed,1.0,43484.87
ORG-200514,MCH-100514,PTR-003,Auto Repair,NC,2025-09-14,2025-11-25,180714.01,1,558,high,44633.88,1.255,56015.52,11381.64,0.129,72,active,0.823,46100.77
ORG-200515,MCH-100515,PTR-006,Photography Studio,FL,2023-03-19,2023-06-28,100376.18,1,727,medium,37330.61,1.287,48044.5,10713.89,0.141,101,active,0.98,47083.61
ORG-200516,MCH-100516,PTR-006,E-commerce Retail,IL,2023-02-06,2023-04-25,231742.25,3,739,low,65903.21,1.177,77568.08,11664.87,0.128,78,completed,1.0,77568.08
ORG-200517,MCH-100517,PTR-002,Marketplace Reseller,NY,2025-05-03,2025-07-12,109138.74,3,630,high,18571.94,1.303,24199.24,5627.3,0.095,70,active,0.98,23715.26
ORG-200518,MCH-100518,PTR-006,Photography Studio,GA,2023-02-20,2023-04-21,36878.26,2,584,medium,3872.84,1.124,4353.07,480.23,0.124,60,active,0.847,3687.05
ORG-200519,MCH-100519,PTR-004,Yoga Studio,CO,2023-02-07,2023-04-08,22627.58,1,749,medium,3009.23,1.341,4035.38,1026.15,0.101,60,completed,1.0,4035.38
ORG-200520,MCH-100520,PTR-001,Restaurant,PA,2023-10-19,2024-03-08,242415.11,0,751,medium,104828.95,1.334,139841.82,35012.87,0.122,141,active,0.753,105300.89
ORG-200521,MCH-100521,PTR-003,Convenience Store,MA,2024-10-19,2025-01-12,14773.44,5,585,high,4600.77,1.266,5824.57,1223.8,0.138,85,completed,1.0,5824.57
ORG-200522,MCH-100522,PTR-005,Bar,NY,2025-03-18,2025-05-17,112279.74,4,540,medium,20531.5,1.225,25151.09,4619.59,0.168,60,completed,1.0,25151.09
ORG-200523,MCH-100523,PTR-002,E-commerce Retail,TN,2025-09-29,2025-12-12,218568.01,0,577,low,35465.46,1.332,47239.99,11774.53,0.087,74,paid_off_early,1.0,47239.99
ORG-200524,MCH-100524,PTR-006,E-commerce Retail,CA,2025-01-29,2025-05-09,137266.21,2,539,medium,40537.91,1.112,45078.16,4540.25,0.098,100,completed,1.0,45078.16
ORG-200525,MCH-100525,PTR-004,Wellness Clinic,TN,2025-08-15,2025-10-14,39957.77,1,718,high,5895.34,1.11,6543.83,648.49,0.168,60,active,0.98,6412.95
ORG-200526,MCH-100526,PTR-001,Cafe,WA,2022-09-10,2022-11-14,85388.84,2,803,low,20348.95,1.141,23218.15,2869.2,0.125,65,default,0.17,3947.09
ORG-200527,MCH-100527,PTR-006,Photography Studio,NY,2026-05-08,2026-07-30,127639.27,0,511,low,21054.82,1.175,24739.41,3684.59,0.07,83,completed,1.0,24739.41
ORG-200528,MCH-100528,PTR-005,Food Truck,MN,2024-11-04,2025-02-02,50182.13,0,773,medium,13992.4,1.141,15965.33,1972.93,0.105,90,completed,1.0,15965.33
ORG-200529,MCH-100529,PTR-001,Bakery,FL,2025-12-17,2026-03-07,45744.96,0,706,medium,17491.0,1.231,21531.42,4040.42,0.175,80,active,0.98,21100.79
ORG-200530,MCH-100530,PTR-003,Salon,IL,2023-01-01,2023-03-23,91757.68,5,775,medium,31780.29,1.265,40202.07,8421.78,0.162,81,default,0.245,9849.51
ORG-200531,MCH-100531,PTR-003,Auto Repair,CO,2022-04-24,2022-10-25,166773.71,4,578,high,50766.31,1.311,66554.63,15788.32,0.065,184,active,0.939,62494.8
ORG-200532,MCH-100532,PTR-002,E-commerce Retail,OH,2022-07-03,2022-09-12,48832.0,5,713,low,15224.4,1.106,16838.19,1613.79,0.145,71,active,0.726,12224.53
ORG-200533,MCH-100533,PTR-004,Fitness Studio,TN,2023-03-02,2023-05-13,240112.81,2,808,high,67042.13,1.144,76696.2,9654.07,0.133,72,active,0.94,72094.43
ORG-200534,MCH-100534,PTR-004,Wellness Clinic,OH,2025-02-23,2025-05-17,248351.33,1,646,medium,67544.42,1.08,72947.97,5403.55,0.105,83,completed,1.0,72947.97
ORG-200535,MCH-100535,PTR-003,Salon,TX,2025-03-03,2025-05-02,13578.97,0,601,medium,2322.39,1.28,2972.66,650.27,0.177,60,completed,1.0,2972.66
ORG-200536,MCH-100536,PTR-003,Convenience Store,CA,2022-06-10,2022-10-03,51377.59,0,552,medium,13393.09,1.195,16004.74,2611.65,0.081,115,active,0.915,14644.34
ORG-200537,MCH-100537,PTR-003,Convenience Store,OH,2025-05-24,2025-07-23,12156.64,2,768,medium,2000,1.169,2338.0,338.0,0.105,60,completed,1.0,2338.0
ORG-200538,MCH-100538,PTR-001,Ghost Kitchen,FL,2026-05-26,2026-08-30,216221.95,2,653,medium,81171.84,1.132,91886.52,10714.68,0.132,96,completed,1.0,91886.52
ORG-200539,MCH-100539,PTR-001,Ghost Kitchen,TN,2022-01-05,2022-03-06,88663.07,1,614,high,14067.85,1.25,17584.81,3516.96,0.159,60,completed,1.0,17584.81
ORG-200540,MCH-100540,PTR-002,Marketplace Reseller,VA,2022-03-10,2022-05-09,97778.76,3,595,medium,13946.03,1.332,18576.11,4630.08,0.146,60,active,0.768,14266.45
ORG-200541,MCH-100541,PTR-006,Creative Services,IL,2024-09-24,2024-11-23,145717.57,0,741,low,24098.59,1.104,26604.84,2506.25,0.136,60,completed,1.0,26604.84
ORG-200542,MCH-100542,PTR-001,Ghost Kitchen,WA,2026-04-03,2026-06-02,205246.15,1,590,high,39175.78,1.171,45874.84,6699.06,0.163,60,active,0.77,35323.63
ORG-200543,MCH-100543,PTR-001,Bakery,TN,2023-10-08,2023-12-07,96378.42,3,640,high,12943.53,1.245,16114.69,3171.16,0.148,60,active,0.962,15502.33
ORG-200544,MCH-100544,PTR-002,Marketplace Reseller,PA,2022-09-29,2022-11-28,118945.54,4,756,low,16193.73,1.339,21683.4,5489.67,0.136,60,completed,1.0,21683.4
ORG-200545,MCH-100545,PTR-003,Convenience Store,FL,2025-01-04,2025-03-26,158596.26,3,799,medium,43693.37,1.177,51427.1,7733.73,0.12,81,active,0.854,43918.74
ORG-200546,MCH-100546,PTR-001,Ghost Kitchen,FL,2025-02-06,2025-04-07,39457.76,0,515,high,11153.51,1.268,14142.65,2989.14,0.178,60,completed,1.0,14142.65
ORG-200547,MCH-100547,PTR-005,Food Truck,OH,2024-03-05,2024-05-04,176055.67,0,602,low,34593.53,1.118,38675.57,4082.04,0.114,60,default,0.187,7232.33
ORG-200548,MCH-100548,PTR-002,E-commerce Retail,CA,2025-08-16,2025-10-28,95293.41,0,546,high,15503.13,1.265,19611.46,4108.33,0.084,73,completed,1.0,19611.46
ORG-200549,MCH-100549,PTR-002,E-commerce Retail,CO,2024-07-06,2024-09-04,156551.62,1,662,medium,20766.75,1.165,24193.26,3426.51,0.152,60,completed,1.0,24193.26
ORG-200550,MCH-100550,PTR-002,E-commerce Retail,CO,2025-09-01,2025-11-27,145271.77,0,526,high,21741.53,1.299,28242.25,6500.72,0.067,87,completed,1.0,28242.25
ORG-200551,MCH-100551,PTR-003,Auto Repair,TX,2022-08-08,2022-12-16,112414.4,0,712,low,33927.14,1.106,37523.42,3596.28,0.077,130,active,0.888,33320.8
ORG-200552,MCH-100552,PTR-004,Spa,MD,2024-03-05,2024-05-04,232592.61,4,659,high,34630.14,1.168,40448.0,5817.86,0.146,60,completed,1.0,40448.0
ORG-200553,MCH-100553,PTR-006,Creative Services,IL,2022-08-19,2022-10-18,51329.05,0,505,low,4329.96,1.148,4970.79,640.83,0.078,60,completed,1.0,4970.79
ORG-200554,MCH-100554,PTR-005,Bar,MD,2024-05-14,2024-07-13,175138.44,0,551,medium,22811.08,1.095,24978.13,2167.05,0.164,60,completed,1.0,24978.13
ORG-200555,MCH-100555,PTR-003,Auto Repair,OR,2022-12-17,2023-02-15,225592.96,1,501,medium,47253.39,1.193,56373.29,9119.9,0.155,60,completed,1.0,56373.29
ORG-200556,MCH-100556,PTR-002,Marketplace Reseller,MN,2023-11-20,2024-03-01,224095.55,2,782,medium,35187.71,1.323,46553.34,11365.63,0.061,102,completed,1.0,46553.34
ORG-200557,MCH-100557,PTR-001,Bakery,AZ,2022-03-30,2022-09-04,179395.79,2,801,low,48545.03,1.213,58885.12,10340.09,0.062,158,completed,1.0,58885.12
ORG-200558,MCH-100558,PTR-003,Retail Store,IL,2025-07-27,2025-09-25,86328.81,0,697,medium,14261.99,1.154,16458.34,2196.35,0.107,60,active,0.856,14088.34
ORG-200559,MCH-100559,PTR-005,Food Truck,TN,2024-11-08,2025-04-06,82292.43,2,582,medium,30443.1,1.157,35222.67,4779.57,0.086,149,active,0.913,32158.3
ORG-200560,MCH-100560,PTR-005,Restaurant,TX,2022-08-06,2022-10-14,87830.96,0,761,medium,28556.32,1.151,32868.32,4312.0,0.161,69,completed,1.0,32868.32
ORG-200561,MCH-100561,PTR-001,Cafe,GA,2025-01-13,2025-03-14,12183.55,5,614,medium,2000,1.233,2466.0,466.0,0.157,60,completed,1.0,2466.0
ORG-200562,MCH-100562,PTR-002,CPG Brand,CO,2022-03-30,2022-06-01,223030.45,0,574,medium,53349.35,1.116,59537.87,6188.52,0.127,63,completed,1.0,59537.87
ORG-200563,MCH-100563,PTR-003,Salon,MN,2022-01-17,2022-06-25,152560.28,3,544,high,40730.13,1.311,53397.2,12667.07,0.066,159,completed,1.0,53397.2
ORG-200564,MCH-100564,PTR-006,E-commerce Retail,NY,2024-10-10,2024-12-09,233185.42,0,729,high,45151.09,1.119,50524.07,5372.98,0.176,60,active,0.97,49008.35
ORG-200565,MCH-100565,PTR-005,Bar,MI,2025-05-12,2025-10-07,97114.9,0,521,medium,37210.43,1.252,46587.46,9377.03,0.097,148,active,0.857,39925.45
ORG-200566,MCH-100566,PTR-002,CPG Brand,VA,2025-11-17,2026-02-12,123002.72,0,765,high,20399.22,1.165,23765.09,3365.87,0.066,87,completed,1.0,23765.09
ORG-200567,MCH-100567,PTR-004,Wellness Clinic,WA,2023-06-11,2023-08-10,151382.55,1,798,medium,29152.09,1.117,32562.88,3410.79,0.129,60,active,0.92,29957.85
ORG-200568,MCH-100568,PTR-006,Creative Services,WA,2024-11-19,2025-03-19,31038.32,0,690,medium,9250.18,1.16,10730.21,1480.03,0.086,120,default,0.214,2296.26
ORG-200569,MCH-100569,PTR-004,Spa,VA,2024-11-27,2025-01-31,228422.96,1,748,high,49985.25,1.174,58682.68,8697.43,0.118,65,default,0.513,30104.21
ORG-200570,MCH-100570,PTR-006,E-commerce Retail,IL,2024-12-19,2025-03-26,80416.01,1,705,high,29150.45,1.33,38770.1,9619.65,0.148,97,completed,1.0,38770.1
ORG-200571,MCH-100571,PTR-003,Salon,MD,2022-10-30,2023-03-07,10748.28,3,736,medium,3644.62,1.236,4504.75,860.13,0.098,128,completed,1.0,4504.75
ORG-200572,MCH-100572,PTR-004,Yoga Studio,IL,2022-07-26,2022-09-24,164409.03,0,539,high,12644.45,1.223,15464.16,2819.71,0.157,60,active,0.951,14706.42
ORG-200573,MCH-100573,PTR-006,Creative Services,OR,2025-01-20,2025-03-21,182391.12,1,579,medium,32686.97,1.27,41512.45,8825.48,0.131,60,completed,1.0,41512.45
ORG-200574,MCH-100574,PTR-001,Restaurant,MA,2023-01-08,2023-05-16,78222.91,1,717,low,28010.61,1.326,37142.07,9131.46,0.111,128,completed,1.0,37142.07
ORG-200575,MCH-100575,PTR-002,E-commerce Retail,OH,2026-03-27,2026-06-13,42535.8,1,635,low,6307.3,1.153,7272.32,965.02,0.065,78,completed,1.0,7272.32
ORG-200576,MCH-100576,PTR-005,Food Truck,TN,2025-01-06,2025-03-07,193193.11,3,741,medium,27569.25,1.304,35950.3,8381.05,0.15,60,default,0.3,10785.09
ORG-200577,MCH-100577,PTR-002,E-commerce Retail,NJ,2026-04-18,2026-07-29,203062.67,4,815,low,80163.51,1.302,104372.89,24209.38,0.151,102,active,0.771,80471.5
ORG-200578,MCH-100578,PTR-004,Spa,CO,2022-06-24,2022-08-30,72010.78,0,513,medium,9862.91,1.313,12950.0,3087.09,0.08,67,completed,1.0,12950.0
ORG-200579,MCH-100579,PTR-006,E-commerce Retail,TX,2026-02-04,2026-05-02,158374.97,2,599,medium,18721.83,1.337,25031.09,6309.26,0.054,87,default,0.311,7784.67
ORG-200580,MCH-100580,PTR-002,CPG Brand,NY,2023-03-15,2023-05-14,248029.1,3,754,medium,38668.53,1.32,51042.46,12373.93,0.134,60,active,0.735,37516.21
ORG-200581,MCH-100581,PTR-001,Cafe,NC,2022-01-21,2022-04-01,102603.54,3,731,low,22534.05,1.339,30173.09,7639.04,0.126,70,completed,1.0,30173.09
ORG-200582,MCH-100582,PTR-002,E-commerce Retail,NY,2022-10-19,2023-01-30,34416.01,1,622,low,10923.53,1.1,12015.88,1092.35,0.101,103,active,0.709,8519.26
ORG-200583,MCH-100583,PTR-003,Auto Repair,GA,2024-08-29,2024-10-29,228551.42,0,526,low,55017.69,1.302,71633.03,16615.34,0.154,61,active,0.832,59598.68
ORG-200584,MCH-100584,PTR-003,Salon,MD,2025-04-05,2025-06-04,138692.08,0,512,low,19104.15,1.166,22275.44,3171.29,0.171,60,active,0.732,16305.62
ORG-200585,MCH-100585,PTR-001,Restaurant,OR,2022-08-13,2022-10-12,135175.57,0,583,medium,33786.56,1.344,45409.14,11622.58,0.177,60,completed,1.0,45409.14
ORG-200586,MCH-100586,PTR-004,Spa,GA,2022-11-20,2023-04-25,198072.38,5,589,medium,42651.35,1.335,56939.55,14288.2,0.055,156,active,0.901,51302.53
ORG-200587,MCH-100587,PTR-004,Wellness Clinic,MN,2025-01-26,2025-03-27,18824.52,0,754,medium,4524.3,1.337,6048.99,1524.69,0.173,60,completed,1.0,6048.99
ORG-200588,MCH-100588,PTR-001,Restaurant,AZ,2022-11-04,2023-01-03,30376.99,1,707,medium,4616.25,1.235,5701.07,1084.82,0.155,60,paid_off_early,1.0,5701.07
ORG-200589,MCH-100589,PTR-005,Food Truck,MN,2022-10-10,2023-01-18,68592.65,1,725,high,12189.39,1.094,13335.19,1145.8,0.058,100,active,0.925,12335.05
ORG-200590,MCH-100590,PTR-003,Convenience Store,CA,2022-05-23,2022-07-24,10037.95,0,698,medium,2372.66,1.228,2913.63,540.97,0.139,62,completed,1.0,2913.63
ORG-200591,MCH-100591,PTR-005,Restaurant,OR,2025-07-08,2025-09-06,42684.47,0,529,medium,8203.85,1.233,10115.35,1911.5,0.179,60,completed,1.0,10115.35
ORG-200592,MCH-100592,PTR-006,Creative Services,PA,2025-07-22,2026-02-25,100404.23,0,780,medium,47908.85,1.193,57155.26,9246.41,0.078,218,completed,1.0,57155.26
